"AÑO","MES","LUGAR_RESIDENCIA","PROVINCIA","VIAJEROS","PERNOCTACIONES","ESTANCIA_MEDIA","HABITACIONES_ESTIMADAS","PLAZAS_ESTIMADAS","GRADO_OCUPA_PLAZAS","GRADO_OCUPA_PLAZAS_FIN_SEMANA","GRADO_OCUPA_POR_HABITANTES","PERSONAL_EMPLEADO"
2007,5,"Total","Álava",27713,46082,1.66,0,3461,42.82,57.72,57.14,565
2007,6,"Residentes en España","Álava",20990,37563,1.77,0,3461,47.61,57.58,59.2,568
2007,6,"Residentes en el Extranjero","Álava",6969,11992,1.77,0,3461,47.61,57.58,59.2,568
2007,6,"Total","Álava",27959,49555,1.77,0,3461,47.61,57.58,59.2,568
2007,7,"Residentes en España","Álava",20195,38387,1.86,0,3488,48.52,62.44,60.78,571
2007,7,"Residentes en el Extranjero","Álava",8111,14352,1.86,0,3488,48.52,62.44,60.78,571
2007,7,"Total","Álava",28306,52739,1.86,0,3488,48.52,62.44,60.78,571
2007,8,"Residentes en España","Álava",20329,45505,2.03,0,3473,54.4,63.02,57.68,570
2007,8,"Residentes en el Extranjero","Álava",8742,13491,2.03,0,3473,54.4,63.02,57.68,570
2007,8,"Total","Álava",29070,58996,2.03,0,3473,54.4,63.02,57.68,570
2007,9,"Residentes en España","Álava",17704,34314,1.9,0,3488,49.72,56.23,62.05,580
2007,9,"Residentes en el Extranjero","Álava",9728,17829,1.9,0,3488,49.72,56.23,62.05,580
2007,9,"Total","Álava",27432,52142,1.9,0,3488,49.72,56.23,62.05,580
2007,10,"Residentes en España","Álava",20376,35757,1.79,0,3519,44.09,56.91,57.37,581
2007,10,"Residentes en el Extranjero","Álava",6517,12484,1.79,0,3519,44.09,56.91,57.37,581
2007,10,"Total","Álava",26893,48240,1.79,0,3519,44.09,56.91,57.37,581
2007,11,"Residentes en España","Álava",18493,32665,1.81,0,3519,39.73,46.63,52.02,582
2007,11,"Residentes en el Extranjero","Álava",4713,9354,1.81,0,3519,39.73,46.63,52.02,582
2007,11,"Total","Álava",23206,42018,1.81,0,3519,39.73,46.63,52.02,582
2007,12,"Residentes en España","Álava",15717,27606,1.79,0,3298,33.19,35.94,39.95,545
2007,12,"Residentes en el Extranjero","Álava",3276,6395,1.79,0,3298,33.19,35.94,39.95,545
2007,12,"Total","Álava",18993,34001,1.79,0,3298,33.19,35.94,39.95,545
2008,1,"Residentes en España","Álava",13569,23543,1.74,0,3292,30.46,30.12,42.09,464
2008,1,"Residentes en el Extranjero","Álava",4367,7592,1.74,0,3292,30.46,30.12,42.09,464
2008,1,"Total","Álava",17936,31135,1.74,0,3292,30.46,30.12,42.09,464
2008,2,"Residentes en España","Álava",15734,30627,1.93,0,3467,36.06,45.21,48.45,567
2008,2,"Residentes en el Extranjero","Álava",3104,5805,1.93,0,3467,36.06,45.21,48.45,567
2008,2,"Total","Álava",18837,36432,1.93,0,3467,36.06,45.21,48.45,567
2008,3,"Residentes en España","Álava",18240,33201,1.78,0,3418,37.19,46.43,47.69,575
2008,3,"Residentes en el Extranjero","Álava",3990,6449,1.78,0,3418,37.19,46.43,47.69,575
2008,3,"Total","Álava",22230,39650,1.78,0,3418,37.19,46.43,47.69,575
2008,4,"Residentes en España","Álava",17102,28574,1.66,0,3449,35.22,35.38,45.3,552
2008,4,"Residentes en el Extranjero","Álava",4906,7946,1.66,0,3449,35.22,35.38,45.3,552
2008,4,"Total","Álava",22008,36520,1.66,0,3449,35.22,35.38,45.3,552
2008,5,"Residentes en España","Álava",21035,35984,1.71,0,3485,43.14,54.24,57.12,557
2008,5,"Residentes en el Extranjero","Álava",6355,10774,1.71,0,3485,43.14,54.24,57.12,557
2008,5,"Total","Álava",27390,46758,1.71,0,3485,43.14,54.24,57.12,557
2008,6,"Residentes en España","Álava",19624,33962,1.74,0,3662,41.52,59.13,54.68,614
2008,6,"Residentes en el Extranjero","Álava",6684,11767,1.74,0,3662,41.52,59.13,54.68,614
2008,6,"Total","Álava",26308,45730,1.74,0,3662,41.52,59.13,54.68,614
2008,7,"Residentes en España","Álava",20358,37315,1.78,0,3655,45.52,54.59,55.06,592
2008,7,"Residentes en el Extranjero","Álava",8801,14558,1.78,0,3655,45.52,54.59,55.06,592
2008,7,"Total","Álava",29159,51873,1.78,0,3655,45.52,54.59,55.06,592
2008,8,"Residentes en España","Álava",18256,38528,1.89,0,3631,47.99,50.84,52.43,612
2008,8,"Residentes en el Extranjero","Álava",10550,15953,1.89,0,3631,47.99,50.84,52.43,612
2008,8,"Total","Álava",28806,54480,1.89,0,3631,47.99,50.84,52.43,612
2008,9,"Residentes en España","Álava",18894,34993,1.83,0,3541,44.14,60.33,56.17,590
2008,9,"Residentes en el Extranjero","Álava",6858,12073,1.83,0,3541,44.14,60.33,56.17,590
2008,9,"Total","Álava",25752,47066,1.83,0,3541,44.14,60.33,56.17,590
2008,10,"Residentes en España","Álava",18223,31925,1.82,0,3464,40.8,47.32,52.22,574
2008,10,"Residentes en el Extranjero","Álava",5992,12034,1.82,0,3464,40.8,47.32,52.22,574
2008,10,"Total","Álava",24215,43959,1.82,0,3464,40.8,47.32,52.22,574
2008,11,"Residentes en España","Álava",16065,28403,1.81,0,3473,34.72,39.83,48.13,574
2008,11,"Residentes en el Extranjero","Álava",4045,7908,1.81,0,3473,34.72,39.83,48.13,574
2008,11,"Total","Álava",20111,36311,1.81,0,3473,34.72,39.83,48.13,574
2008,12,"Residentes en España","Álava",14252,26433,1.87,0,3259,31.86,34.48,36.01,499
2008,12,"Residentes en el Extranjero","Álava",3100,5953,1.87,0,3259,31.86,34.48,36.01,499
2008,12,"Total","Álava",17351,32385,1.87,0,3259,31.86,34.48,36.01,499
2009,1,"Residentes en España","Álava",11555,21847,1.89,0,3395,25.38,26.7,32.65,517
2009,1,"Residentes en el Extranjero","Álava",2635,4939,1.89,0,3395,25.38,26.7,32.65,517
2009,1,"Total","Álava",14190,26786,1.89,0,3395,25.38,26.7,32.65,517
2009,2,"Residentes en España","Álava",12606,23723,1.91,0,3571,28.77,30.63,39.1,515
2009,2,"Residentes en el Extranjero","Álava",2516,5136,1.91,0,3571,28.77,30.63,39.1,515
2009,2,"Total","Álava",15122,28859,1.91,0,3571,28.77,30.63,39.1,515
2009,3,"Residentes en España","Álava",16163,28982,1.87,0,3773,32.05,41.82,43.63,552
2009,3,"Residentes en el Extranjero","Álava",3956,8692,1.87,0,3773,32.05,41.82,43.63,552
2009,3,"Total","Álava",20120,37674,1.87,0,3773,32.05,41.82,43.63,552
2009,4,"Residentes en España","Álava",16719,31052,1.88,0,3792,34.27,41.15,40.38,552
2009,4,"Residentes en el Extranjero","Álava",4190,8214,1.88,0,3792,34.27,41.15,40.38,552
2009,4,"Total","Álava",20909,39265,1.88,0,3792,34.27,41.15,40.38,552
2009,5,"Residentes en España","Álava",21580,40168,1.87,0,3920,43.12,58.65,52.41,586
2009,5,"Residentes en el Extranjero","Álava",6662,12610,1.87,0,3920,43.12,58.65,52.41,586
2009,5,"Total","Álava",28242,52778,1.87,0,3920,43.12,58.65,52.41,586
2009,6,"Residentes en España","Álava",19483,33789,1.76,0,3963,37.12,46.19,45.07,606
2009,6,"Residentes en el Extranjero","Álava",5730,10575,1.76,0,3963,37.12,46.19,45.07,606
2009,6,"Total","Álava",25214,44364,1.76,0,3963,37.12,46.19,45.07,606
2009,7,"Residentes en España","Álava",21342,41730,1.9,0,3966,46.8,56.5,51.77,630
2009,7,"Residentes en el Extranjero","Álava",9338,16521,1.9,0,3966,46.8,56.5,51.77,630
2009,7,"Total","Álava",30680,58251,1.9,0,3966,46.8,56.5,51.77,630
2009,8,"Residentes en España","Álava",21889,44507,1.81,0,3954,48.25,51.4,49.2,609
2009,8,"Residentes en el Extranjero","Álava",11296,15548,1.81,0,3954,48.25,51.4,49.2,609
2009,8,"Total","Álava",33186,60054,1.81,0,3954,48.25,51.4,49.2,609
2009,9,"Residentes en España","Álava",19007,34586,1.78,0,3998,38.78,44.96,46.03,606
2009,9,"Residentes en el Extranjero","Álava",7363,12230,1.78,0,3998,38.78,44.96,46.03,606
2009,9,"Total","Álava",26371,46816,1.78,0,3998,38.78,44.96,46.03,606
2009,10,"Residentes en España","Álava",21824,37070,1.73,0,3990,38.52,46.31,46.82,586
2009,10,"Residentes en el Extranjero","Álava",5822,10827,1.73,0,3990,38.52,46.31,46.82,586
2009,10,"Total","Álava",27645,47897,1.73,0,3990,38.52,46.31,46.82,586
2009,11,"Residentes en España","Álava",18914,32894,1.8,0,3998,34.56,44.12,44.97,597
2009,11,"Residentes en el Extranjero","Álava",4123,8664,1.8,0,3998,34.56,44.12,44.97,597
2009,11,"Total","Álava",23037,41557,1.8,0,3998,34.56,44.12,44.97,597
2009,12,"Residentes en España","Álava",16362,28868,1.77,0,3816,29.65,33.47,33.63,520
2009,12,"Residentes en el Extranjero","Álava",3530,6343,1.77,0,3816,29.65,33.47,33.63,520
2009,12,"Total","Álava",19892,35211,1.77,0,3816,29.65,33.47,33.63,520
2010,1,"Residentes en España","Álava",12967,22849,1.8,0,3856,24.23,29.23,31.46,532
2010,1,"Residentes en el Extranjero","Álava",3163,6186,1.8,0,3856,24.23,29.23,31.46,532
2010,1,"Total","Álava",16131,29035,1.8,0,3856,24.23,29.23,31.46,532
2010,2,"Residentes en España","Álava",14650,24631,1.7,0,3909,27.83,34.91,37.74,541
2010,2,"Residentes en el Extranjero","Álava",3362,5970,1.7,0,3909,27.83,34.91,37.74,541
2010,2,"Total","Álava",18013,30601,1.7,0,3909,27.83,34.91,37.74,541
2010,3,"Residentes en España","Álava",18516,31468,1.77,0,3841,34.05,43.45,42.83,537
2010,3,"Residentes en el Extranjero","Álava",4490,9270,1.77,0,3841,34.05,43.45,42.83,537
2010,3,"Total","Álava",23006,40739,1.77,0,3841,34.05,43.45,42.83,537
2010,4,"Residentes en España","Álava",20117,38126,1.82,0,3853,40.37,58.79,50.45,531
2010,4,"Residentes en el Extranjero","Álava",5734,8991,1.82,0,3853,40.37,58.79,50.45,531
2010,4,"Total","Álava",25851,47117,1.82,0,3853,40.37,58.79,50.45,531
2010,5,"Residentes en España","Álava",19110,34266,1.79,0,3855,39.06,46.81,47.79,532
2010,5,"Residentes en el Extranjero","Álava",7060,12641,1.79,0,3855,39.06,46.81,47.79,532
2010,5,"Total","Álava",26170,46907,1.79,0,3855,39.06,46.81,47.79,532
2010,6,"Residentes en España","Álava",20871,37317,1.79,0,3841,43.09,58.7,51.36,534
2010,6,"Residentes en el Extranjero","Álava",7106,12768,1.79,0,3841,43.09,58.7,51.36,534
2010,6,"Total","Álava",27977,50085,1.79,0,3841,43.09,58.7,51.36,534
2010,7,"Residentes en España","Álava",24072,45572,1.76,0,4170,51.22,64.93,59.79,647
2010,7,"Residentes en el Extranjero","Álava",14426,22174,1.76,0,4170,51.22,64.93,59.79,647
2010,7,"Total","Álava",38498,67746,1.76,0,4170,51.22,64.93,59.79,647
2010,8,"Residentes en España","Álava",28088,56398,1.74,0,4056,62.07,67.73,63.09,650
2010,8,"Residentes en el Extranjero","Álava",18695,24932,1.74,0,4056,62.07,67.73,63.09,650
2010,8,"Total","Álava",46783,81331,1.74,0,4056,62.07,67.73,63.09,650
2010,9,"Residentes en España","Álava",21543,40181,1.83,0,4180,47.59,59.56,58.62,676
2010,9,"Residentes en el Extranjero","Álava",11386,20017,1.83,0,4180,47.59,59.56,58.62,676
2010,9,"Total","Álava",32929,60198,1.83,0,4180,47.59,59.56,58.62,676
2010,10,"Residentes en España","Álava",25251,44801,1.78,0,4203,44.38,53.53,49.3,652
2010,10,"Residentes en el Extranjero","Álava",7684,13820,1.78,0,4203,44.38,53.53,49.3,652
2010,10,"Total","Álava",32935,58621,1.78,0,4203,44.38,53.53,49.3,652
2010,11,"Residentes en España","Álava",19584,33277,1.8,0,4190,36.04,44.2,44.98,628
2010,11,"Residentes en el Extranjero","Álava",5715,12206,1.8,0,4190,36.04,44.2,44.98,628
2010,11,"Total","Álava",25299,45483,1.8,0,4190,36.04,44.2,44.98,628
2010,12,"Residentes en España","Álava",18910,34793,1.87,0,4195,32.07,36.27,37.79,585
2010,12,"Residentes en el Extranjero","Álava",3547,7180,1.87,0,4195,32.07,36.27,37.79,585
2010,12,"Total","Álava",22457,41973,1.87,0,4195,32.07,36.27,37.79,585
2011,1,"Residentes en España","Álava",14108,26738,1.94,0,4106,26.69,29.19,34.44,584
2011,1,"Residentes en el Extranjero","Álava",3510,7384,1.94,0,4106,26.69,29.19,34.44,584
2011,1,"Total","Álava",17617,34122,1.94,0,4106,26.69,29.19,34.44,584
2011,2,"Residentes en España","Álava",18288,33903,1.9,0,4145,35.13,43.44,44.64,567
2011,2,"Residentes en el Extranjero","Álava",3229,7052,1.9,0,4145,35.13,43.44,44.64,567
2011,2,"Total","Álava",21517,40955,1.9,0,4145,35.13,43.44,44.64,567
2011,3,"Residentes en España","Álava",20910,36847,1.83,0,4182,35.64,43.5,45.86,598
2011,3,"Residentes en el Extranjero","Álava",4575,9672,1.83,0,4182,35.64,43.5,45.86,598
2011,3,"Total","Álava",25484,46519,1.83,0,4182,35.64,43.5,45.86,598
2011,4,"Residentes en España","Álava",24916,43292,1.74,0,4164,42.48,51,45.96,605
2011,4,"Residentes en el Extranjero","Álava",6198,10702,1.74,0,4164,42.48,51,45.96,605
2011,4,"Total","Álava",31114,53994,1.74,0,4164,42.48,51,45.96,605
2011,5,"Residentes en España","Álava",21651,38591,1.79,0,4438,37.73,50.3,47.61,650
2011,5,"Residentes en el Extranjero","Álava",7569,13624,1.79,0,4438,37.73,50.3,47.61,650
2011,5,"Total","Álava",29221,52214,1.79,0,4438,37.73,50.3,47.61,650
2011,6,"Residentes en España","Álava",23774,44919,1.78,0,4469,43.41,61.78,51.53,656
2011,6,"Residentes en el Extranjero","Álava",9201,13814,1.78,0,4469,43.41,61.78,51.53,656
2011,6,"Total","Álava",32974,58733,1.78,0,4469,43.41,61.78,51.53,656
2011,7,"Residentes en España","Álava",27722,51349,1.72,0,4415,52.09,60.99,61.26,649
2011,7,"Residentes en el Extranjero","Álava",14576,21503,1.72,0,4415,52.09,60.99,61.26,649
2011,7,"Total","Álava",42299,72852,1.72,0,4415,52.09,60.99,61.26,649
2011,8,"Residentes en España","Álava",30037,65043,1.9,0,4465,61.56,68.82,65.86,678
2011,8,"Residentes en el Extranjero","Álava",16636,23532,1.9,0,4465,61.56,68.82,65.86,678
2011,8,"Total","Álava",46673,88575,1.9,0,4465,61.56,68.82,65.86,678
2011,9,"Residentes en España","Álava",25364,50048,1.93,0,4419,49.77,59.62,59.23,637
2011,9,"Residentes en el Extranjero","Álava",9268,16677,1.93,0,4419,49.77,59.62,59.23,637
2011,9,"Total","Álava",34631,66725,1.93,0,4419,49.77,59.62,59.23,637
2011,10,"Residentes en España","Álava",26834,48366,1.82,0,4426,44.3,56,53.53,623
2011,10,"Residentes en el Extranjero","Álava",6944,13157,1.82,0,4426,44.3,56,53.53,623
2011,10,"Total","Álava",33778,61524,1.82,0,4426,44.3,56,53.53,623
2011,11,"Residentes en España","Álava",21843,37774,1.75,0,4428,34.63,40.7,45.41,631
2011,11,"Residentes en el Extranjero","Álava",4667,8601,1.75,0,4428,34.63,40.7,45.41,631
2011,11,"Total","Álava",26509,46375,1.75,0,4428,34.63,40.7,45.41,631
2011,12,"Residentes en España","Álava",20191,37392,1.89,0,4368,33.29,38.51,39.23,619
2011,12,"Residentes en el Extranjero","Álava",3963,8197,1.89,0,4368,33.29,38.51,39.23,619
2011,12,"Total","Álava",24154,45588,1.89,0,4368,33.29,38.51,39.23,619
2012,1,"Residentes en España","Álava",15716,28587,1.89,0,4387,26.01,28.26,33.46,572
2012,1,"Residentes en el Extranjero","Álava",3128,6968,1.89,0,4387,26.01,28.26,33.46,572
2012,1,"Total","Álava",18844,35555,1.89,0,4387,26.01,28.26,33.46,572
2012,2,"Residentes en España","Álava",18543,33341,1.9,0,4496,31.65,38.98,41.39,602
2012,2,"Residentes en el Extranjero","Álava",3379,8228,1.9,0,4496,31.65,38.98,41.39,602
2012,2,"Total","Álava",21922,41569,1.9,0,4496,31.65,38.98,41.39,602
2012,3,"Residentes en España","Álava",23074,40321,1.82,0,4568,34.31,46.83,44.86,614
2012,3,"Residentes en el Extranjero","Álava",3890,8649,1.82,0,4568,34.31,46.83,44.86,614
2012,3,"Total","Álava",26963,48970,1.82,0,4568,34.31,46.83,44.86,614
2012,4,"Residentes en España","Álava",23284,45502,1.97,0,4546,40.76,55.03,49.43,598
2012,4,"Residentes en el Extranjero","Álava",5383,10850,1.97,0,4546,40.76,55.03,49.43,598
2012,4,"Total","Álava",28666,56352,1.97,0,4546,40.76,55.03,49.43,598
2012,5,"Residentes en España","Álava",21140,40245,1.91,0,4499,39.37,51.44,50.31,603
2012,5,"Residentes en el Extranjero","Álava",7895,15145,1.91,0,4499,39.37,51.44,50.31,603
2012,5,"Total","Álava",29035,55391,1.91,0,4499,39.37,51.44,50.31,603
2012,6,"Residentes en España","Álava",22838,41602,1.8,0,4520,42.36,56.57,51.47,619
2012,6,"Residentes en el Extranjero","Álava",9372,16442,1.8,0,4520,42.36,56.57,51.47,619
2012,6,"Total","Álava",32211,58044,1.8,0,4520,42.36,56.57,51.47,619
2012,7,"Residentes en España","Álava",24679,46573,1.83,0,4504,51.08,64.69,59.75,627
2012,7,"Residentes en el Extranjero","Álava",15013,26208,1.83,0,4504,51.08,64.69,59.75,627
2012,7,"Total","Álava",39692,72780,1.83,0,4504,51.08,64.69,59.75,627
2012,8,"Residentes en España","Álava",27205,60990,1.95,0,4393,60.6,66.58,64.46,618
2012,8,"Residentes en el Extranjero","Álava",16527,24351,1.95,0,4393,60.6,66.58,64.46,618
2012,8,"Total","Álava",43733,85340,1.95,0,4393,60.6,66.58,64.46,618
2012,9,"Residentes en España","Álava",20077,39330,1.94,0,4164,46.07,53.67,56.4,555
2012,9,"Residentes en el Extranjero","Álava",9957,18866,1.94,0,4164,46.07,53.67,56.4,555
2012,9,"Total","Álava",30034,58196,1.94,0,4164,46.07,53.67,56.4,555
2012,10,"Residentes en España","Álava",21281,39517,1.87,0,4145,40.61,56.84,52.28,570
2012,10,"Residentes en el Extranjero","Álava",7006,13243,1.87,0,4145,40.61,56.84,52.28,570
2012,10,"Total","Álava",28288,52760,1.87,0,4145,40.61,56.84,52.28,570
2012,11,"Residentes en España","Álava",19758,35000,1.88,0,4189,36.49,46.39,48.25,560
2012,11,"Residentes en el Extranjero","Álava",4875,11217,1.88,0,4189,36.49,46.39,48.25,560
2012,11,"Total","Álava",24633,46217,1.88,0,4189,36.49,46.39,48.25,560
2012,12,"Residentes en España","Álava",17589,30796,1.83,0,4157,30.49,36.3,35.28,547
2012,12,"Residentes en el Extranjero","Álava",4094,8908,1.83,0,4157,30.49,36.3,35.28,547
2012,12,"Total","Álava",21683,39704,1.83,0,4157,30.49,36.3,35.28,547
2013,1,"Residentes en España","Álava",12751,22665,1.83,0,3992,24.3,25.22,32.86,490
2013,1,"Residentes en el Extranjero","Álava",3746,7595,1.83,0,3992,24.3,25.22,32.86,490
2013,1,"Total","Álava",16497,30260,1.83,0,3992,24.3,25.22,32.86,490
2013,2,"Residentes en España","Álava",14612,29844,2.11,0,4063,33.05,43.24,44.05,529
2013,2,"Residentes en el Extranjero","Álava",3369,8014,2.11,0,4063,33.05,43.24,44.05,529
2013,2,"Total","Álava",17981,37858,2.11,0,4063,33.05,43.24,44.05,529
2013,3,"Residentes en España","Álava",21158,38845,1.88,0,4216,36.66,49.25,47.98,566
2013,3,"Residentes en el Extranjero","Álava",4580,9671,1.88,0,4216,36.66,49.25,47.98,566
2013,3,"Total","Álava",25738,48516,1.88,0,4216,36.66,49.25,47.98,566
2013,4,"Residentes en España","Álava",16023,28784,1.84,0,4185,32.76,41.2,40.6,578
2013,4,"Residentes en el Extranjero","Álava",6513,12630,1.84,0,4185,32.76,41.2,40.6,578
2013,4,"Total","Álava",22536,41414,1.84,0,4185,32.76,41.2,40.6,578
2013,5,"Residentes en España","Álava",18565,32475,1.89,0,4188,38.83,48.92,49.9,558
2013,5,"Residentes en el Extranjero","Álava",8397,18387,1.89,0,4188,38.83,48.92,49.9,558
2013,5,"Total","Álava",26962,50862,1.89,0,4188,38.83,48.92,49.9,558
2013,6,"Residentes en España","Álava",18924,32870,1.81,0,4209,38.52,50,47.75,565
2013,6,"Residentes en el Extranjero","Álava",8110,16191,1.81,0,4209,38.52,50,47.75,565
2013,6,"Total","Álava",27034,49060,1.81,0,4209,38.52,50,47.75,565
2013,7,"Residentes en España","Álava",23211,45755,1.91,0,4211,51.06,65.57,59.14,571
2013,7,"Residentes en el Extranjero","Álava",12267,22141,1.91,0,4211,51.06,65.57,59.14,571
2013,7,"Total","Álava",35477,67896,1.91,0,4211,51.06,65.57,59.14,571
2013,8,"Residentes en España","Álava",25407,55532,1.95,0,4131,61.57,63.22,66.54,578
2013,8,"Residentes en el Extranjero","Álava",15870,24885,1.95,0,4131,61.57,63.22,66.54,578
2013,8,"Total","Álava",41277,80417,1.95,0,4131,61.57,63.22,66.54,578
2013,9,"Residentes en España","Álava",21511,39864,1.9,0,4180,46.39,59.35,59.15,551
2013,9,"Residentes en el Extranjero","Álava",9417,18985,1.9,0,4180,46.39,59.35,59.15,551
2013,9,"Total","Álava",30929,58849,1.9,0,4180,46.39,59.35,59.15,551
2013,10,"Residentes en España","Álava",19800,33169,1.76,0,4165,35.21,47.27,46.34,539
2013,10,"Residentes en el Extranjero","Álava",6288,12663,1.76,0,4165,35.21,47.27,46.34,539
2013,10,"Total","Álava",26088,45832,1.76,0,4165,35.21,47.27,46.34,539
2013,11,"Residentes en España","Álava",18542,31073,1.75,0,4157,32.39,45.51,43.97,546
2013,11,"Residentes en el Extranjero","Álava",4698,9632,1.75,0,4157,32.39,45.51,43.97,546
2013,11,"Total","Álava",23240,40705,1.75,0,4157,32.39,45.51,43.97,546
2013,12,"Residentes en España","Álava",17227,29213,1.78,0,4116,29.47,36.25,34.69,527
2013,12,"Residentes en el Extranjero","Álava",4153,8761,1.78,0,4116,29.47,36.25,34.69,527
2013,12,"Total","Álava",21380,37974,1.78,0,4116,29.47,36.25,34.69,527
2014,1,"Residentes en España","Álava",11154,19747,1.82,0,3868,22.13,25.53,30.63,407
2014,1,"Residentes en el Extranjero","Álava",3459,6895,1.82,0,3868,22.13,25.53,30.63,407
2014,1,"Total","Álava",14613,26642,1.82,0,3868,22.13,25.53,30.63,407
2014,2,"Residentes en España","Álava",14181,22347,1.67,0,4136,25.43,30.92,33.46,511
2014,2,"Residentes en el Extranjero","Álava",3462,7202,1.67,0,4136,25.43,30.92,33.46,511
2014,2,"Total","Álava",17643,29549,1.67,0,4136,25.43,30.92,33.46,511
2014,3,"Residentes en España","Álava",17262,27087,1.66,0,4201,27.59,35.18,34.22,551
2014,3,"Residentes en el Extranjero","Álava",4474,9004,1.66,0,4201,27.59,35.18,34.22,551
2014,3,"Total","Álava",21737,36091,1.66,0,4201,27.59,35.18,34.22,551
2014,4,"Residentes en España","Álava",19985,33646,1.71,0,4251,33.86,46.38,41.06,547
2014,4,"Residentes en el Extranjero","Álava",5468,9857,1.71,0,4251,33.86,46.38,41.06,547
2014,4,"Total","Álava",25452,43503,1.71,0,4251,33.86,46.38,41.06,547
2014,5,"Residentes en España","Álava",20843,35483,1.77,0,4248,38.66,47.47,47.06,569
2014,5,"Residentes en el Extranjero","Álava",8058,15731,1.77,0,4248,38.66,47.47,47.06,569
2014,5,"Total","Álava",28901,51214,1.77,0,4248,38.66,47.47,47.06,569
